id,type,title,link_content,link,released_by,modified_date
9a1b83b886a1d5e4,02-Application Modification,Is it possible to replace the member(s) after submitting the application for entering Yushan National Park Ecological Protected Area?,"Modified Date: 2024/11/22
                
                Released by Yushan National Park Headquarters Once the park permit application is submitted, only the substitution of group leader will be allowed, it's not permitted to replace other members. Group leader replacement is subject to the following principles: The replacement must be submitted online at least 1 day before the hiking date. (Log in “Online Application >> Modify or Cancel Application ” with the applicant’s ID/passport/ARC number to replace the group leader) For example, if the hike starts on 2/25, it is required to replace the group leader before 2/24 (inclusive). Please note that the group leader can be replaced once only. The leader must be at least 20 years old. Groups consisting of one person cannot make any substitutions. Please cancel this application. After the leader replacement, if all members in the group but the new leader cancel their applications, our headquarters reserve the right to cancel the entire application. For an advanced application, a foreign group leader could only be replaced by a foreigner; and a Taiwanese group leader could only be replaced by a Taiwanese. No restrictions for groups with standard application. Notice: If the member can’t join the trip, it is required to cancel the application by one of the methods: Cancel the application online via the page “Online Application >> Modify or Cancel Application .” Enter the group leader’s ID/passport/ARC number to cancel the group’s application; enter the member’s ID/passport/ARC number to cancel the individual application. Inform us of the application number and the members who intend to cancel the application. Please submit a new application for any new member who wants to join the trip. If there's a typo for the member’s name, please send a copy of the member’s ID to our Mailbox. We will correct it for you. In case of wrong ID number, it is required to cancel the application and submit a new one.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1087,Yushan National Park Headquarters,2024/11/22
25e85f59b7009e97,02-Application Modification,How to Cancel the Park Entry Permit Application?,"Modified Date: 2024/11/22
                
                Released by Yushan National Park Headquarters Team members can cancel their own park entry applications; and the team leader can cancel his/her application only when all other team members canceled. If the team leader is not able to come, it's allowed to change the team leader for one time. Visit ""HOME >> Online Application >> Modify or Cancel Application "" of our website, type your application and team identification number, and click ""ancel application."" You will receive a cancellation notification after you canceled your application. To replace the team leader, please visit ""HOME >> Online Application >> Modify or Cancel Application "" . You can also email us to mail box ( https://hike.taiwan.gov.tw/en/mail.aspx ) stating your application number and the reason of cancellation to cancel your application.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1090,Yushan National Park Headquarters,2024/11/22
ab9498aa9e5a5de3,03-Application Progress Inquiry,What does each status stand for?,"Modified Date: 2024/11/22
                
                Released by Yushan National Park Headquarters Explanation of Application Status 1.Lining up ： (1)Open Route ： Teams with the Lining Up status 1-2 month prior to the park entry date are joining the draw. The draw is generally conducted at 3pm. one month prior to the intended park entry date, and postponed to the following workday when encountering weekends/holidays. Teams with the Lining Up status 5days - 1 month prior to the park entry date are waiting to fill in the new released vacancies after the draw.After all Waiting List teams quit or fill in the vacancies, teams that with the Lining Up status will be filled in the order of the date when all team member information is completely filled out . Teams allotted spaces through Lining Up status should pay Paiyun Lodge accommodation fees and submit the Parental/ Guardian Permission Form for member under 18 years old within 3 days of notification. (2)Yushan Main/West Peak single day ascent route or Conditionally Opened Route (requiring long-distance hiking experience Please promptly access the Online Park Entry Application page, and select Online Applications and view status → Application Modification, to update all required information. Application will be reviewed and approved in the order of the date when all team member information is completely filled out. 2.Bed/Tent assigned ： Teams chosen by the draw lot. Teams awarded spaces through the draw should pay Paiyun Lodge accommodation fees and submit the Parental/ Guardian Permission Form for member under 18 years old within 3 days the draw results are published. 3.Passed 1st-stage verification ： Passed first stage verification. 4.Additional Documents Required / Waiting for Payment ： 4.1 Passed 1st-Stage Verification. Additional Documents Required. : Teams have passed first stage verification with additional documents required. 4.2 Passed 1st-Stage Verification. Waiting for Payment. : Teams have passed first stage verification with payment Incomplete 4.3 Passed 1st-Stage Verification. Additional Documents Required and Waiting for Payment. : Teams have passed first stage verification with additional documents required and payment Incomplete. 5.Passed 2nd-Stage Verification. ： Documents and payment received or not required, waiting for approval. 6.Approved ： Approved team needs to visit our website 5 to 1 days before the park entry date to  the entry permit. 7.Waiting List ： Teams chosen by the draw lot to be Waiting List Team have first priority to fill in the vacancies after the conduction of the draw. The system will choose 3 teams to be in the Waiting List . New released places will be allocated to the first one on the Waiting List . After the first Wait - Listed team is allocated the beds, new released places will be allocated to the second one on the Waiting List and the principle applies to the third team.Teams allotted spaces through Waiting List status should pay Paiyun Lodge accommodation fees and submit the Parental/ Guardian Permission Form for member under 18 years old within 3 days of notification. 8.Application Rejected： The system will automatically decline application if: (1)Teams not chosen by the draw lot (2)Teams fail to provide all team member information, required documents and payment within the time limit. (3)The requested lodging location is at full capacity and cannot accommodate your team. (4)Incomplete application 9.Canceled ： The team leader/ team member / team representative had processed self-cancelation procedures online or notified the Park Entry Services by MailBox to cancel as the team is unable to enter the park as planned. 10.No Entry ： When typhoon warning, forest fires or other emergency events are issued, our headquarters shall promulgate the prohibition of entering the park, and the issued park entry permit will be invalid. Refund for Paiyun Lodge is possible.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1179,Yushan National Park Headquarters,2024/11/22
e026cd1a6b758ac0,03-Application Progress Inquiry,I have received approval notification. How to download the park entry permit?,"Modified Date: 2024/12/06
                
                Released by Yushan National Park Headquarters After your application is approved, all members can download the park entry permit. Time: 5 days before ascent date to ascent date Fot instance, the permit for August 1st can be download from July 27th to Aigist 1st. Method: a. Visit "" HOME >> Online Application >> Check Status/ Print Permit "" of our website b. Enter “application number” and Team leader’s “identification number”, group leader or member can download the permit of all team members.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1072,Yushan National Park Headquarters,2024/12/06
1fce48e766b4ed4a,03-Application Progress Inquiry,"How can I find out the ""Application Number""?","Modified Date: 2024/08/21
                
                Released by Yushan National Park Headquarters",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1092,Yushan National Park Headquarters,2024/08/21
97551ab10137331d,03-Application Progress Inquiry,How to inquire if any required information is missing or incomplete?,"Modified Date: 2024/11/27
                
                Released by Yushan National Park Headquarters Go to Online Application/ Check Status , and log in with your application number and passport No./ID/ARC. Applicant/Agent are able to see the status of all the members.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1079,Yushan National Park Headquarters,2024/11/27
d3aecd3f21bd0dc9,05-Campgrounds,List of cabins and campgrounds in Yushan National Park,"Modified Date: 2024/10/22
                
                Released by Yushan National Park Headquarters List of cabins and campgrounds in Yushan National Park Route No. Location Capacity Cabin Campground Yushan Trails 1 Paiyun Lodge(排雲山莊) 116 2 Yuanfong Cabin / Campground(圓峰山屋/營地) 15 9 3 Laonong River Campground(荖濃溪營地) 24 Batongguan Trail 4 LeLe Cabin(樂樂山屋) 12 5 Guangao Campground (觀高營地) 28 South Section 2 of Central Mountains Trail 6 Banaiyike Campground(巴奈伊克營地) 12 7 Jhongyang Mine Cabin(中央金礦山屋) 20 8 Baiyang Mine Cabin / Campground(白洋金礦山屋/營地) 12 8 9 Dujyuan Campground(杜鵑營地) 20 10 Nan Campground(南營地) 20 11 Dashueiku Cabin(大水窟山屋) 20 12 Dafenjian Campground(達芬尖營地) --- 13 Tafen Valley Cabin(塔芬谷山屋) 20 14 Tafen Pond Camp(塔芬池營地) --- 15 Lulu Valley Cabin(轆轆谷山屋) 20 16 Yunfong Sancha Campground(雲峰下三叉營地) 20 17 Lakuyin River Cabin(拉庫音溪底山屋) 20 Mabolasih Trail 18 Mabolasih Cabin(馬博山屋) 20 19 Malijianan Cabin(馬利加南東峰前山屋) 20 20 Mabu Valley Cabin(馬布谷山屋) 20 Japanese Era Batongguan Traversing Trail 21 Jiasin Camp(佳心營地) 24 22 Walami Cabin / Campground(瓦拉米山屋/營地) 24 24 23 Baoyat Cabin /Campground(抱崖山屋/營地) 16 4 24 Duomeili Campground(多美麗營地) 12 25 Dafen Cabin / Campground(大分山屋/營地) 20 26 Tuomasih Campground(托馬斯營地) 20 Kuhanousin/ Taguan/Guan Mountain Trails 27 Kuhanuosin Cabin / Campground(庫哈諾辛山屋/營地) 24 12 Sinkang Trail 28 Mt. Lianli Front (Taoyuan) Campground(連理山前(桃源)營地) 24 29 Mt. Sinsian Front Camp(新仙山前營地) 24 【This announcement has been implemented since 2019.11.22】 Note: Please use simple trekking gas stoves to cook; lighting a fire, camp fire or BBQ is not allowed. Dujyuan Campground and Nan Campground are closed for ecological restoration and monitoring after a forest fire occurred on May 16, 2021, at Dujyuan Campground. To avoid any human disturbances, it is not permitted to pass or stay in this area.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1546,Yushan National Park Headquarters,2024/10/22
b3a563172ee413f3,05-Campgrounds,Is it allowed to cook around Paiyun Lodge?,"Modified Date: 2023/03/10
                
                Released by Yushan National Park Headquarters There are many visitors staying at Paiyun Lodge, while the space around it is quite small. To prevent forest fire and to reduce food waste, there is no space designated for cooking. Instead, there is catering service at the lodge in order to decrease the impact to the environment and the rate of occurrence of a forest fire. Although the indoor dining area is enlarged, this area is still overcrowded during dining time. Therefore, it is not ideal to designate a space for cooking indoor neither. Besides, for the public safety, it is not allowed for individual or groups to build a fire, grill, or pitch a tent, etc. at Paiyun Lodge and 30m around the Lodge. Visitors could only boil water with a simple appliance to make tea, coffee, or heat instant food.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2568,Yushan National Park Headquarters,2023/03/10
84925e4662e4555d,05-Campgrounds,Paiyun Lodge Rules and Regulations,"Modified Date: 2022/03/09
                
                Released by Yushan National Park Headquarters Please show the park entry permit to the lodge management and stay in the allotted bed.  Check-in starts at 14:00, and the check-out time is 10:00. Please put on indoor slippers before entering in order to keep the lodge clean and tidy.  Speak and walk softly in order to maintain the peaceful atmosphere of the lodge. Unauthorized persons are not allowed to enter duty rooms, management rooms, generator rooms, etc.  All indoor and outdoor escape ladders, entrances and exits must be kept clear at all times. Outsourced food and drinking water services and sleeping bag rental services are provided at this mountain lodge.  Guests are not allowed to cook, light fires, set up tents or undertake for-profit activities. This lodge does not provide safekeeping services for personal belongings.  Personal belongings should be disposed neatly in accordance with regulations.  Guests are advised to keep valuables on their person at all times. Team leaders are responsible for the safety of their team members and any emergency that may arise.  If you have any questions or need assistance, please contact the duty staff in the room opposite the service desk, or make enquiries at the Paiyun service station on the west side of the lodge. It is not easy to provide lodge facilities.  Please take care of public property, save water and electricity, and take garbage and food waste with you when you descend the mountain. In accordance with the Tobacco Hazards Prevention Act, smoking is strictly prohibited in the areas in and around the lodge.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2629,Yushan National Park Headquarters,2022/03/09
97c951d90379de69,05-Campgrounds,YUANFONG CAMPSITE REGULATIONS,"Modified Date: 2024/02/01
                
                Released by Yushan National Park Headquarters YUANFONG CAMPSITE REGULATIONS For the fairness and the right of applicants, groups, who intend to modify or shorten their approved application staying at Yuanfeng Cabin/Campground (slots reserved through the lottery) for more than 2 nights, are required to cancel the original application and submit a new one. The new application will be processed in chronological order. Various teams have applied for Yuanfong Cabin/Camp yet are unable to reach it, thus have requested emergency shelter at Paiyun Lodge. Whether on purpose or not, it has caused much disturbance and difficulty in all involved. Due to various concerns including management, verification, and safety, those who stay at the Yuanfong Campsite must abide to the following regulations: It is required to inform the specific itinerary plan when applying. All members of the team that haven’t reached Paiyun Lodge by 12:00~14:00 MUST retreat back down the mountain. If emergency shelter is required under extreme circumstances, then it would be a violation of the “Prohibition of altering in schedules” regulation. For the safety of all members of the team, the Park Entry Permit will be considered void, and previously planned activities will be suspended. All members of the team will descent the mountain the following day; ascent to the Main Peak is strictly prohibited. All members of the team must travel and act as a unit. If any of the regulations stated above are violated, the park entry permit will become invalid according to Article 123 rd of Administrative Procedure Act that “where the authority rendering the disposition has made a reservation of the power to revoke the administrative disposition” and the 3 rd regulation of Park Entry Application Regulations. Once the park entry permit is invalid, all member should not continue climbing regardless the former approval. Those who violate this regulation will get a ticket due to the violation of Article 19 th of National Park Regulations. We sincerely ask for the cooperation of all applicants to maintain our environment and safety of all involved. Declaration Letter for Residing at Yuanfong Campsite The team (application number) ____________ totaling _____ people, have carefully read the “ Yuanfong Campsite Regulations ”, I am (we are) aware of the difficulties in reaching the Yuanfong Campsite. I (we) declare that while within the park grounds, me (and my team) are fully equipped, physically fit, and have applied for traveling and/or mountain climbing insurance. I (we) will abide to the rules and regulations of the park, and will not alter my (our) planned schedule. As a guide/leader, I will take full responsibility for the safety of myself and team members, in addition, I (we) will submit myself (ourselves) for inspection by the Yushan National Park Headquarters and/or the Yushan Police Squad. If any of the regulations stated above are violated, I (we) will on the basis of safety concerns, voluntary cancel the expedition and evacuate from the park or suffer legal consequences. This declaration and its contents have been conveyed to all members of the group, by signing (personally) below, all members are aware and agree to the contents of this declaration and are willing to abide to its regulations. All falsifications will be prosecuted. Date: Signature of Guide/Leader: Signature of All Members: To Yushan National Park Headquarters",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1060,Yushan National Park Headquarters,2024/02/01
d7faaacba23d09a6,06-Fees for Paiyun Lodge,What’s the standard of fee-charging for Paiyun Lodge? How to pay?,"Modified Date: 2024/11/28
                
                Released by Yushan National Park Headquarters According to “Fee-charging Standards for the Usage of Paiyun Lodge of Yushan Nation Park,” applicants are charged an accommodation fee. How to pay your fees 1.Pay in person by cash ($NTD) Please visit our application service office between the hours of 8:30 am – 5:30 pm Address of the office: No.515, Sec. 1, Jhongshan Rd., Shueili Township, Nantou County 55344, Taiwan(R.O.C.) 2.Postal money orders Money orders titled Yushan National Park HQ(玉山國家公園管理處), available at post offices. A note of team name, leader’s name and the date of check-in An NTD$28 self-stamped addressed envelope for receipt Send all the required items by registered mail to No.515, Sec. 1, Jhongshan Rd., Shueili Township, Nantou County 55344, Taiwan(R.O.C). Consignee: Park Entry Service Unit Any inadequacies will result in application rejection 3.Banking account transfer(Only for Banks in Taiwan, We do not accept cross country bank transfer. ) In person transfer, inter-bank transfer, ATM, Web ATM, Mobile bank transfer are acceptable Bank Name: Changhua Bank/ Bank Code: 009/ Account Name: Yushan National Park HQ/ Account Number: Please check "" >> Online Application >> Payment Instructions[Paiyun] "" / Total amount: Paiyun Lodge fees + NTD$10( banking fees) Transfer fees may be charged subject to each banking policy",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1439,Yushan National Park Headquarters,2024/11/28
97b79bb1b99ef0ce,08-Hiking Trail Information,Yushan Trails Traffic Information,"Modified Date: 2024/10/22
                
                Released by Yushan National Park Headquarters Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 18 Alishan Highway Alishan Construction Office 　+886-525-92427 Provincial Highway 21 New Central Cross-Island Highway Xinyi Construction Office 　+886-492-791510",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2595,Yushan National Park Headquarters,2024/10/22
732092ebaa8fb060,08-Hiking Trail Information,Yushan Main Peak Day Hike【Sample Schedule】,"Modified Date: 2024/10/22
                
                Released by Yushan National Park Headquarters Rest at Dongpu Hostel the night before. Ascent on the next day 05：00 Tataka Trailhead 07：00 White Wood Forest Pavilion 09：00 Paiyun Lodge For safety concerns, those who have not reached Paiyun Lodge by 10:00am must return. 11：30 Mt. Jade (Yushan) Main Peak (Rest and take pictures.) 12：00 Descend from the Main Peak 13：30 Leave Paiyun Lodge 14：30 Reach White Wood Forest Pavilion 17：00 Reach the Tataka Trailhead (board transit.) 17：30 Leave the Tataka Parking Lot Equipment ： Hats for warmth and protection from the sun, warm clothing, maps, gloves, whistles, Swiss-knives, raincoats, personal ID, climbing shoes, socks, backpack, water bottles, notebook, pens/pencils, flashlights (with batteries), trekking poles, food, medicine, GPS tracker, mobile/satellite phones. Important Notices ： 1. Maintain the Environment: Follow the ""Leave No Trace"" principles and National Park Regulations, do not harm the environment and take all garbage with you. 2. Safety ： The safety and health of team members come first, descent immediately if the weather turns bad. Be well aware of high altitude sickness treatments and eLearning online. 3.  Emergency: Bring Satellite phones and/or cellphones with you, and keep in touch with your contacts at all times to ensure your safety. ========================================================== Workout Plan for Yushan Main (West) Peak Day Hike Exercise Date(s)/Frequency 1. Please fill out the exercises your team members plan to do before the day hike, such as jogging, bicycling, swimming, hiking, climbing, etc. 2. “Date(s)/Frequency” can either be the exact dates of your training or the weekly/monthly frequency.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1046,Yushan National Park Headquarters,2024/10/22
4127a8770d6100e2,08-Hiking Trail Information,Southern Cross-island Highway 3 Mountains and Guan Mountain Hiking Trail Condition,"Modified Date: 2022/07/27
                
                Released by Yushan National Park Headquarters Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 20 South Cross-Island Highway Jiashian Construction Office　 　+886-767-51014 Guanshan Construction Office　　+886-898-11024",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1103,Yushan National Park Headquarters,2022/07/27
1c172d76f2e1550e,08-Hiking Trail Information,Batongguan Trails Condition,"Modified Date: 2024/10/25
                
                Released by Yushan National Park Headquarters There are collapses or cliffs from Dongpu to Batongguan area. There might be landslide after raining, please be careful when passing. Besides, parts of the path are collapsed. Hikers will need to make a detour to avoid collapsed path. Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 21 New Central Cross-Island Highway Xinyi Construction Office +886-492-791510",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1104,Yushan National Park Headquarters,2024/10/25
7b49975df38da885,08-Hiking Trail Information,South Section 2 of Central Mountain Range Hiking Trail Condition,"Modified Date: 2024/10/25
                
                Released by Yushan National Park Headquarters There are collapses or cliffs from Dongpu to Batongguan area. There might be landslide after raining, please be careful when passing. There is collapse closed to Yun peak east peak campsite; hikers will need to detour to avoid it. Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 21 New Central Cross-Island Highway Xinyi Construction Office 　+886-492-791510 Provincial Highway 20 South Cross-Island Highway Jiashian Construction Office 　+886-767-51014 Guanshan Construction Office    +886-898-11434",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1107,Yushan National Park Headquarters,2024/10/25
474a472c6704a2ae,08-Hiking Trail Information,Siouguluan Hiking Trail Condition,"Modified Date: 2024/10/25
                
                Released by Yushan National Park Headquarters There are collapses or cliffs from Dongpu to Batongguan area. There might be landslide after raining, please be careful when passing. Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 21 New Central Cross-Island Highway Xinyi Construction Office +886-492-791510",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1108,Yushan National Park Headquarters,2024/10/25
5af42f4f4ad50da9,08-Hiking Trail Information,Mabolasih Trails Condition,"Modified Date: 2024/10/25
                
                Released by Yushan National Park Headquarters There are collapses or cliffs from Dongpu to Batongguan area. There might be landslide after raining, please be careful when passing. It is necessary to bring climbing rope when passing through Cliff Wulameng. Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 21 New Central Cross-Island Highway Xinyi Construction Office 　+886-492-791510 Provincial Highway 9 Huadong Highway Hualian Construction Office 　+886-382-30570 Yuli Construction Office　 +886-388-82493",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1109,Yushan National Park Headquarters,2024/10/25
5363fc8cd2eab176,08-Hiking Trail Information,Siouguluan Trails,"Modified Date: 2024/10/25
                
                Released by Yushan National Park Headquarters Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 20 South Cross-Island Highway Jiashian Construction Office　 　+886-767-51014 Guanshan Construction Office　　+886-898-11024 Provincial Highway 9 Huadong Highway Hualian Construction Office 　+886-382-30570 Yuli Construction Office　 +886-388-82493",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1111,Yushan National Park Headquarters,2024/10/25
5a42b8270d7e7a93,08-Hiking Trail Information,Batonggaun Traversing Trail (Japanese Occupation Era) Condition,"Modified Date: 2024/10/25
                
                Released by Yushan National Park Headquarters There are collapses or cliffs from Dongpu to Batongguan area. There might be landslide after raining, please be careful when passing. The path from Tuge to Dashueiku collapsed. Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 21 New Central Cross-Island Highway Xinyi Construction Office 　+886-492-791510 Provincial Highway 9 Huadong Highway Hualian Construction Office 　+886-382-30570 Yuli Construction Office　 +886-388-82493",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1110,Yushan National Park Headquarters,2024/10/25
89d39a9ddaf6c0be,08-Hiking Trail Information,Walami Trai Condition,"Modified Date: 2024/07/03
                
                Released by Yushan National Park Headquarters Traffic Information: please also consult the construction office or visitor center for latest road condition. Provincial Highway 9 Huadong Highway Hualian Construction Office 　+886-382-30570 Yuli Construction Office　 +886-388-82493",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1112,Yushan National Park Headquarters,2024/07/03
ab3ded0e6864eea4,09-Conditionally Opened Trails,Yushan Main (West) Peak Day Hike Application Guidelines,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters Yushan Main/West Peak Day Hike Application Guideline Revised on 2020.05.29 To enhance ecological preservation, promote awareness of hiking safety, and reduce accidents, visitors are required to follow the regulations below when applying for a Yushan Main/West Peak Day Hike permit. Eligibility: Groups or individuals Route: Yushan Main Peak or Yushan West Peak Group Size: 1-12 people per group; maximum of 60 people per day Application Deadline: 5 days to 2 months prior to the entry date Application Undertaking Unit: Park Entry Services Unit, Yushan National Park Headquarters Online Application for Taiwan National Park Permits: https://hike.taiwan.gov.tw/en/web_index.aspx A lottery draw will be conducted around 1 month before the entry date (postponed to the following workday when encountering weekends/holidays). After the lottery, available slots will be filled in chronological order. The group leader/agent needs to verify if all members have hiking experience at locations higher than 3000m before this trip. Groups approved for park entry must adhere to the following regulations: It is not allowed to add or change group member(s). Checkpoints: Paiyun Lodge and/or Paiyun Mountaineering Center. Please show an approved permit to the staff at Paiyun Lodge. Members must bring their identity documents for inspection. Ideally, groups should enter the park after 5 a.m., and leave the park before 5 p.m. For safety reasons, those who do not reach Paiyun Lodge by 10 a.m. must return to the trailhead. All members must adhere to the National Park Law and park regulations. For any violation or perjury, the applicant, group leader, guide, or respective individuals shall be prosecuted according to the law. Important Notices: Yushan Main/West Peak Day Hike is not available during snow season (January - March). Visitors will start the Yushan Main/West Peak Day Hike from Tataka Trailhead at 2,600m and will reach Yushan Main Peak at 3,952m in a short time before going back to the trailhead (Ascent/descent of around 1,352m with a total length of 21.8 km). The trip should be completed in approximately 12 hours, making it considered a difficult hike, which challenges the members' adaptability to high altitude and their fitness. As such, visitors need to carefully evaluate their physical fitness before planning for this trip. When experiencing fatigue or symptoms of altitude sickness during the hike, visitors should stop the hike and return to the trailhead immediately. To enhance ecological preservation and promote awareness of hiking safety, please complete the Hiking Safety and Environmental Education online course before the hike ( https://www.ysnp.gov.tw/En/Folder/SafetyEn ). Ideally, all group members should be 18 or older. Applicants under 18 must provide a signed parental/guardian permission form. The group leader/applicant must inform all members of this guideline, which all members must agree to.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1051,Yushan National Park Headquarters,2025/02/11
7c6e9ebb2cc19495,09-Conditionally Opened Trails,Yushan National Park Conditionally Opened Route Application Guidelines,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters Yushan National Park Conditionally Opened Route Application Guidelines Revised on 2019.01.11 1. Eligibility: 1-12 people per group. The group leader should be 18 or more than 18 years old. 2. Route: intermediate/advanced routes within Yushan Nation Park opened to trekker with long-distance hiking experience. 3. Application Time: 5 days to 2 months prior to entry date 4. Please apply for park entry permit online; Website: https://hike.taiwan.gov.tw/en/web_index.aspx The applications will be processed in chronological order. It is required to upload proof of all members’ hiking experience to mountains above 3000m during a 3-days or longer treks when submitting an application. 5. Groups approved for park entry must adhere to the following regulations: a. It’s not allowed to add or change group member(s). b. Applicants must apply for a Mountain Entry Permit from the Police Department, as the park areas are considered restricted mountain areas by law. c. All members of the team must bring identification for inspection. d. All members must adhere to the National Park Law and park regulations. For any violation or perjury, the applicant, group leader, guide, or respective individuals will be prosecuted by law. e. When the snow season control is in effect, please refer to the “Snow Season Application Instructions for Entering Yushan National Park Ecological Protected Area”. f. Group members will be asked to upload a signed a declaration form in accordance with the risk and difficulty of the route. The original copy might be required if necessary.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1048,Yushan National Park Headquarters,2025/02/11
3295fbe6f3970353,09-Conditionally Opened Trails,Guidelines for Application to Other Trails in Ecological Protection Areas,"Modified Date: 2024/10/22
                
                Released by Yushan National Park Headquarters Other Trails refer to trails that are not well-established or planned. There are no warning/direction signs, safety facilities, nor accommodation. These trails are not regularly patrolled or inspected. It is strongly encouraged for hikers to make sure the hike is well-prepared, including but not limited to evaluating physical fitness, the ability to read the map, choose the trail, use gear that requires special techniques, and handle the possible dangers, as well as an emergency contact and back-up plan. It is not suggested to attempt to pass sections that are too dangerous or difficult to pass, safety first. Try to minimize your impact when hiking or camping. To protect the environment within these restricted areas, additional facilities will not be installed to meet the demand for hiking activities. Application Time: 5 days to 2 months prior to the entry date Eligibility: 1-12 people per group. (Group leader should be 18 or more than 18 years old) Members under 18 need to provide a parental application. Learn more about conditionally-opened route application: https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1048 Route and Accommodation Option: Primary Route Secondary Route Accommodation Document Required Other Trails Other Trails If a campground is on a conventional route, the application is subject to daily capacity limits. Parental permission Hiking plan Example: If you can’t find the accommodation or the trail from the available options, please choose “other trail” and “other campground” first and submit the application with your hiking plan attached. Day 1： Other Trail Head → Other Campground Day 2： Other Campground Day 3： Other Campground Day 4： Other Campground Day 5： Other Campground → Other Trail Head",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=2651,Yushan National Park Headquarters,2024/10/22
5ff2b56e3d7b9b16,09-Conditionally Opened Trails,Does Yushan National Park approve applications for entering protected area during snow season?,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters Usually, snow season in our park starts from December to March (the period, depending on actual weather, will be announced on our website). The group guide is required to provide a snow training certificate; and all group members are required to provide photo or certificate showing experiences of snow climbing and bring snow climbing equipment when hiking. Day hiking to Yushan Main/West Peak is not approved from January to March.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1049,Yushan National Park Headquarters,2025/02/11
c68eb38a1a8b5a4a,09-Conditionally Opened Trails,Information on Entry Application for Yushan National Park Ecological Protected Area during the Snow Season,"Modified Date: 2025/02/11
                
                Released by Yushan National Park Headquarters Snow Season Application Instructions for Entering Yushan National Park Ecological Protected Area Amended on 2019.9.25 Snow Season: Declared when Paiyun Lodge has 5cm of accumulated snow. Estimated from mid-December to March annually (please refer to our website for actual dates). Trails: Standard Snow Season Application: all trails in Yushan National Park Application for Snow Training Program: Yushan Trails Application Window: 5 days to 2 months before the entry date Application Requirements: group leader must have been trained for hiking in the snow and have necessary gear; all members must have experience and gear for hiking in the snow. Online Application: https://hike.taiwan.gov.tw/en/apply_1.aspx Standard Snow Season Application The applicant/group leader should evaluate the group leader’s competence and members’ experience of hiking in the snow. Complete and upload the “ Snow Control Application Checklist & Declaration ” Application for Snow Training Program The applicant/group leader should evaluate the group leader’s competence and members’ experience of hiking in the snow. Complete and upload a snow training plan. Complete and upload the “ Snow Control Application Checklist & Declaration ” Groups approved for entering the park must follow the regulations below: There should 1-6 people in a group, and group members cannot be substituted. All members must bring passports for inspection. Upon entering the park, all members must exercise extreme caution regarding personal safety and ecological preservation. Hiking insurance is recommended. All members must adhere to park regulations; any violations or perjury are punishable by law. Snow Training Certification can only be from authorized agencies. Those who have climbed well-known mountain routes around the world are considered to have solid competence of hiking in the snow as well. Once Snow Season has been declared, all approved applications will revert to their pre-approval status. Groups still hoping to enter the park can maintain their reserved status, but must submit the required Snow Season application documents as soon as possible. Entry is only permitted after (re-)approval. Day hike to Mt. Jade Main or West Peak is prohibited during snow season. All approved permit will be invalid once the snow season starts.",https://hike.taiwan.gov.tw/en/news_7_1.aspx?ID=1052,Yushan National Park Headquarters,2025/02/11
